,timestamp,state,action,reward,next_state
1169,"2008-04-15 12:59:40,161","{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '120', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '120', 'ST_31003477.Q.value': '3900', 'ST_31003477.Q_LISSE.value': '4044.0', 'ST_31003477.T.value': '9.0', 'ST_31003477.T_LISSE.value': '9.0'}",{'STRATEGIE_EN_COURS.CONSIGNE_EN_COURS.value': '14'},0,"{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '120', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '120', 'ST_31003477.Q.value': '4800', 'ST_31003477.Q_LISSE.value': '4152.0', 'ST_31003477.T.value': '11.0', 'ST_31003477.T_LISSE.value': '11.0'}"
1170,"2008-04-15 13:00:20,169","{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '120', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '120', 'ST_31003477.Q.value': '4800', 'ST_31003477.Q_LISSE.value': '4152.0', 'ST_31003477.T.value': '11.0', 'ST_31003477.T_LISSE.value': '11.0'}",{'STRATEGIE_EN_COURS.CONSIGNE_EN_COURS.value': '14'},0,"{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '120', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '120', 'ST_31003477.Q.value': '4140', 'ST_31003477.Q_LISSE.value': '4488.0', 'ST_31003477.T.value': '9.0', 'ST_31003477.T_LISSE.value': '9.0'}"
1171,"2008-04-15 13:01:00,166","{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '120', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '120', 'ST_31003477.Q.value': '4140', 'ST_31003477.Q_LISSE.value': '4488.0', 'ST_31003477.T.value': '9.0', 'ST_31003477.T_LISSE.value': '9.0'}",{'STRATEGIE_EN_COURS.CONSIGNE_EN_COURS.value': '14'},0,"{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '120', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '120', 'ST_31003477.Q.value': '3900', 'ST_31003477.Q_LISSE.value': '4356.0', 'ST_31003477.T.value': '8.0', 'ST_31003477.T_LISSE.value': '8.0'}"
1172,"2008-04-15 13:01:40,172","{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '120', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '120', 'ST_31003477.Q.value': '3900', 'ST_31003477.Q_LISSE.value': '4356.0', 'ST_31003477.T.value': '8.0', 'ST_31003477.T_LISSE.value': '8.0'}",{'STRATEGIE_EN_COURS.CONSIGNE_EN_COURS.value': '14'},0,"{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '120', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '120', 'ST_31003477.Q.value': '3960', 'ST_31003477.Q_LISSE.value': '4008.0', 'ST_31003477.T.value': '9.0', 'ST_31003477.T_LISSE.value': '9.0'}"
1173,"2008-04-15 13:02:20,164","{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '120', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '120', 'ST_31003477.Q.value': '3960', 'ST_31003477.Q_LISSE.value': '4008.0', 'ST_31003477.T.value': '9.0', 'ST_31003477.T_LISSE.value': '9.0'}",{'STRATEGIE_EN_COURS.CONSIGNE_EN_COURS.value': '14'},0,"{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '120', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '120', 'ST_31003477.Q.value': '4680', 'ST_31003477.Q_LISSE.value': '4212.0', 'ST_31003477.T.value': '10.0', 'ST_31003477.T_LISSE.value': '10.0'}"
1174,"2008-04-15 13:03:00,167","{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '120', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '120', 'ST_31003477.Q.value': '4680', 'ST_31003477.Q_LISSE.value': '4212.0', 'ST_31003477.T.value': '10.0', 'ST_31003477.T_LISSE.value': '10.0'}",{'STRATEGIE_EN_COURS.CONSIGNE_EN_COURS.value': '14'},0,"{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '120', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '120', 'ST_31003477.Q.value': '3780', 'ST_31003477.Q_LISSE.value': '4308.0', 'ST_31003477.T.value': '8.0', 'ST_31003477.T_LISSE.value': '8.0'}"
1175,"2008-04-15 13:03:40,173","{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '120', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '120', 'ST_31003477.Q.value': '3780', 'ST_31003477.Q_LISSE.value': '4308.0', 'ST_31003477.T.value': '8.0', 'ST_31003477.T_LISSE.value': '8.0'}",{'STRATEGIE_EN_COURS.CONSIGNE_EN_COURS.value': '14'},0,"{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '120', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '120', 'ST_31003477.Q.value': '3480', 'ST_31003477.Q_LISSE.value': '3996.0', 'ST_31003477.T.value': '8.0', 'ST_31003477.T_LISSE.value': '8.0'}"
1176,"2008-04-15 13:04:20,166","{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '120', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '120', 'ST_31003477.Q.value': '3480', 'ST_31003477.Q_LISSE.value': '3996.0', 'ST_31003477.T.value': '8.0', 'ST_31003477.T_LISSE.value': '8.0'}",{'STRATEGIE_EN_COURS.CONSIGNE_EN_COURS.value': '14'},0,"{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '120', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '120', 'ST_31003477.Q.value': '3240', 'ST_31003477.Q_LISSE.value': '3480.0', 'ST_31003477.T.value': '7.0', 'ST_31003477.T_LISSE.value': '7.0'}"
1177,"2008-04-15 13:05:00,158","{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '120', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '120', 'ST_31003477.Q.value': '3240', 'ST_31003477.Q_LISSE.value': '3480.0', 'ST_31003477.T.value': '7.0', 'ST_31003477.T_LISSE.value': '7.0'}",{'STRATEGIE_EN_COURS.CONSIGNE_EN_COURS.value': '14'},0,"{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '120', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '120', 'ST_31003477.Q.value': '3240', 'ST_31003477.Q_LISSE.value': '3312.0', 'ST_31003477.T.value': '7.0', 'ST_31003477.T_LISSE.value': '7.0'}"
1178,"2008-04-15 13:05:40,164","{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '120', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '120', 'ST_31003477.Q.value': '3240', 'ST_31003477.Q_LISSE.value': '3312.0', 'ST_31003477.T.value': '7.0', 'ST_31003477.T_LISSE.value': '7.0'}",{'STRATEGIE_EN_COURS.CONSIGNE_EN_COURS.value': '14'},0,"{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '120', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '120', 'ST_31003477.Q.value': '3360', 'ST_31003477.Q_LISSE.value': '3264.0', 'ST_31003477.T.value': '7.0', 'ST_31003477.T_LISSE.value': '7.0'}"
1179,"2008-04-15 13:06:20,157","{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '120', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '120', 'ST_31003477.Q.value': '3360', 'ST_31003477.Q_LISSE.value': '3264.0', 'ST_31003477.T.value': '7.0', 'ST_31003477.T_LISSE.value': '7.0'}",{'STRATEGIE_EN_COURS.CONSIGNE_EN_COURS.value': '14'},0,"{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '120', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '120', 'ST_31003477.Q.value': '3240', 'ST_31003477.Q_LISSE.value': '3204.0', 'ST_31003477.T.value': '7.0', 'ST_31003477.T_LISSE.value': '7.0'}"
1180,"2008-04-15 13:07:00,165","{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '120', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '120', 'ST_31003477.Q.value': '3240', 'ST_31003477.Q_LISSE.value': '3204.0', 'ST_31003477.T.value': '7.0', 'ST_31003477.T_LISSE.value': '7.0'}",{'STRATEGIE_EN_COURS.CONSIGNE_EN_COURS.value': '14'},0,"{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '120', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '120', 'ST_31003477.Q.value': '5100', 'ST_31003477.Q_LISSE.value': '3708.0', 'ST_31003477.T.value': '13.0', 'ST_31003477.T_LISSE.value': '13.0'}"
1181,"2008-04-15 13:07:40,168","{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '120', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '120', 'ST_31003477.Q.value': '5100', 'ST_31003477.Q_LISSE.value': '3708.0', 'ST_31003477.T.value': '13.0', 'ST_31003477.T_LISSE.value': '13.0'}",{'STRATEGIE_EN_COURS.CONSIGNE_EN_COURS.value': '14'},0,"{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '120', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '120', 'ST_31003477.Q.value': '5160', 'ST_31003477.Q_LISSE.value': '4656.0', 'ST_31003477.T.value': '13.0', 'ST_31003477.T_LISSE.value': '13.0'}"
1182,"2008-04-15 13:08:20,176","{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '120', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '120', 'ST_31003477.Q.value': '5160', 'ST_31003477.Q_LISSE.value': '4656.0', 'ST_31003477.T.value': '13.0', 'ST_31003477.T_LISSE.value': '13.0'}",{'STRATEGIE_EN_COURS.CONSIGNE_EN_COURS.value': '14'},0,"{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '120', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '120', 'ST_31003477.Q.value': '3540', 'ST_31003477.Q_LISSE.value': '4800.0', 'ST_31003477.T.value': '8.0', 'ST_31003477.T_LISSE.value': '8.0'}"
1183,"2008-04-15 13:09:00,166","{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '120', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '120', 'ST_31003477.Q.value': '3540', 'ST_31003477.Q_LISSE.value': '4800.0', 'ST_31003477.T.value': '8.0', 'ST_31003477.T_LISSE.value': '8.0'}",{'STRATEGIE_EN_COURS.CONSIGNE_EN_COURS.value': '14'},0,"{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '120', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '120', 'ST_31003477.Q.value': '4320', 'ST_31003477.Q_LISSE.value': '4284.0', 'ST_31003477.T.value': '9.0', 'ST_31003477.T_LISSE.value': '9.0'}"
1184,"2008-04-15 13:09:40,160","{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '120', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '120', 'ST_31003477.Q.value': '4320', 'ST_31003477.Q_LISSE.value': '4284.0', 'ST_31003477.T.value': '9.0', 'ST_31003477.T_LISSE.value': '9.0'}",{'STRATEGIE_EN_COURS.CONSIGNE_EN_COURS.value': '14'},0,"{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '120', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '120', 'ST_31003477.Q.value': '3660', 'ST_31003477.Q_LISSE.value': '4008.0', 'ST_31003477.T.value': '8.0', 'ST_31003477.T_LISSE.value': '8.0'}"
1185,"2008-04-15 13:10:20,166","{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '120', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '120', 'ST_31003477.Q.value': '3660', 'ST_31003477.Q_LISSE.value': '4008.0', 'ST_31003477.T.value': '8.0', 'ST_31003477.T_LISSE.value': '8.0'}",{'STRATEGIE_EN_COURS.CONSIGNE_EN_COURS.value': '14'},0,"{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '120', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '120', 'ST_31003477.Q.value': '3840', 'ST_31003477.Q_LISSE.value': '3936.0', 'ST_31003477.T.value': '8.0', 'ST_31003477.T_LISSE.value': '8.0'}"
1186,"2008-04-15 13:11:00,155","{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '120', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '120', 'ST_31003477.Q.value': '3840', 'ST_31003477.Q_LISSE.value': '3936.0', 'ST_31003477.T.value': '8.0', 'ST_31003477.T_LISSE.value': '8.0'}",{'STRATEGIE_EN_COURS.CONSIGNE_EN_COURS.value': '14'},0,"{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '120', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '120', 'ST_31003477.Q.value': '3840', 'ST_31003477.Q_LISSE.value': '3720.0', 'ST_31003477.T.value': '8.0', 'ST_31003477.T_LISSE.value': '8.0'}"
1187,"2008-04-15 13:11:40,158","{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '120', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '120', 'ST_31003477.Q.value': '3840', 'ST_31003477.Q_LISSE.value': '3720.0', 'ST_31003477.T.value': '8.0', 'ST_31003477.T_LISSE.value': '8.0'}",{'STRATEGIE_EN_COURS.CONSIGNE_EN_COURS.value': '14'},0,"{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '120', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '120', 'ST_31003477.Q.value': '3000', 'ST_31003477.Q_LISSE.value': '3492.0', 'ST_31003477.T.value': '7.0', 'ST_31003477.T_LISSE.value': '7.0'}"
1188,"2008-04-15 13:12:20,161","{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '120', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '120', 'ST_31003477.Q.value': '3000', 'ST_31003477.Q_LISSE.value': '3492.0', 'ST_31003477.T.value': '7.0', 'ST_31003477.T_LISSE.value': '7.0'}",{'STRATEGIE_EN_COURS.CONSIGNE_EN_COURS.value': '14'},0,"{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '120', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '120', 'ST_31003477.Q.value': '3540', 'ST_31003477.Q_LISSE.value': '3324.0', 'ST_31003477.T.value': '9.0', 'ST_31003477.T_LISSE.value': '9.0'}"
1189,"2008-04-15 13:13:00,167","{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '120', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '120', 'ST_31003477.Q.value': '3540', 'ST_31003477.Q_LISSE.value': '3324.0', 'ST_31003477.T.value': '9.0', 'ST_31003477.T_LISSE.value': '9.0'}",{'STRATEGIE_EN_COURS.CONSIGNE_EN_COURS.value': '14'},0,"{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '120', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '120', 'ST_31003477.Q.value': '3540', 'ST_31003477.Q_LISSE.value': '3324.0', 'ST_31003477.T.value': '9.0', 'ST_31003477.T_LISSE.value': '9.0'}"
1190,"2008-04-15 13:13:40,161","{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '120', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '120', 'ST_31003477.Q.value': '3540', 'ST_31003477.Q_LISSE.value': '3324.0', 'ST_31003477.T.value': '9.0', 'ST_31003477.T_LISSE.value': '9.0'}",{'STRATEGIE_EN_COURS.CONSIGNE_EN_COURS.value': '14'},0,"{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '120', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '120', 'ST_31003477.Q.value': '4020', 'ST_31003477.Q_LISSE.value': '3360.0', 'ST_31003477.T.value': '8.0', 'ST_31003477.T_LISSE.value': '8.0'}"
1191,"2008-04-15 13:14:20,160","{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '120', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '120', 'ST_31003477.Q.value': '4020', 'ST_31003477.Q_LISSE.value': '3360.0', 'ST_31003477.T.value': '8.0', 'ST_31003477.T_LISSE.value': '8.0'}",{'STRATEGIE_EN_COURS.CONSIGNE_EN_COURS.value': '14'},0,"{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '120', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '120', 'ST_31003477.Q.value': '4620', 'ST_31003477.Q_LISSE.value': '3912.0', 'ST_31003477.T.value': '10.0', 'ST_31003477.T_LISSE.value': '10.0'}"
1192,"2008-04-15 13:15:00,166","{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '120', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '120', 'ST_31003477.Q.value': '4620', 'ST_31003477.Q_LISSE.value': '3912.0', 'ST_31003477.T.value': '10.0', 'ST_31003477.T_LISSE.value': '10.0'}",{'STRATEGIE_EN_COURS.CONSIGNE_EN_COURS.value': '14'},0,"{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '120', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '120', 'ST_31003477.Q.value': '3960', 'ST_31003477.Q_LISSE.value': '4188.0', 'ST_31003477.T.value': '8.0', 'ST_31003477.T_LISSE.value': '8.0'}"
1193,"2008-04-15 13:15:40,158","{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '120', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '120', 'ST_31003477.Q.value': '3960', 'ST_31003477.Q_LISSE.value': '4188.0', 'ST_31003477.T.value': '8.0', 'ST_31003477.T_LISSE.value': '8.0'}",{'STRATEGIE_EN_COURS.CONSIGNE_EN_COURS.value': '14'},0,"{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '120', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '120', 'ST_31003477.Q.value': '4080', 'ST_31003477.Q_LISSE.value': '4140.0', 'ST_31003477.T.value': '10.0', 'ST_31003477.T_LISSE.value': '10.0'}"
1194,"2008-04-15 13:16:20,165","{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '120', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '120', 'ST_31003477.Q.value': '4080', 'ST_31003477.Q_LISSE.value': '4140.0', 'ST_31003477.T.value': '10.0', 'ST_31003477.T_LISSE.value': '10.0'}",{'STRATEGIE_EN_COURS.CONSIGNE_EN_COURS.value': '14'},0,"{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '120', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '120', 'ST_31003477.Q.value': '4620', 'ST_31003477.Q_LISSE.value': '4248.0', 'ST_31003477.T.value': '11.0', 'ST_31003477.T_LISSE.value': '11.0'}"
1195,"2008-04-15 13:17:00,166","{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '120', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '120', 'ST_31003477.Q.value': '4620', 'ST_31003477.Q_LISSE.value': '4248.0', 'ST_31003477.T.value': '11.0', 'ST_31003477.T_LISSE.value': '11.0'}",{'STRATEGIE_EN_COURS.CONSIGNE_EN_COURS.value': '14'},0,"{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '120', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '120', 'ST_31003477.Q.value': '3780', 'ST_31003477.Q_LISSE.value': '4344.0', 'ST_31003477.T.value': '8.0', 'ST_31003477.T_LISSE.value': '8.0'}"
1196,"2008-04-15 13:17:40,157","{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '120', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '120', 'ST_31003477.Q.value': '3780', 'ST_31003477.Q_LISSE.value': '4344.0', 'ST_31003477.T.value': '8.0', 'ST_31003477.T_LISSE.value': '8.0'}",{'STRATEGIE_EN_COURS.CONSIGNE_EN_COURS.value': '14'},0,"{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '120', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '120', 'ST_31003477.Q.value': '4620', 'ST_31003477.Q_LISSE.value': '4296.0', 'ST_31003477.T.value': '11.0', 'ST_31003477.T_LISSE.value': '11.0'}"
1197,"2008-04-15 13:18:20,166","{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '120', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '120', 'ST_31003477.Q.value': '4620', 'ST_31003477.Q_LISSE.value': '4296.0', 'ST_31003477.T.value': '11.0', 'ST_31003477.T_LISSE.value': '11.0'}",{'STRATEGIE_EN_COURS.CONSIGNE_EN_COURS.value': '14'},0,"{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '120', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '120', 'ST_31003477.Q.value': '4740', 'ST_31003477.Q_LISSE.value': '4404.0', 'ST_31003477.T.value': '10.0', 'ST_31003477.T_LISSE.value': '10.0'}"
1198,"2008-04-15 13:19:00,169","{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '120', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '120', 'ST_31003477.Q.value': '4740', 'ST_31003477.Q_LISSE.value': '4404.0', 'ST_31003477.T.value': '10.0', 'ST_31003477.T_LISSE.value': '10.0'}",{'STRATEGIE_EN_COURS.CONSIGNE_EN_COURS.value': '14'},0,"{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '120', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '120', 'ST_31003477.Q.value': '3780', 'ST_31003477.Q_LISSE.value': '4260.0', 'ST_31003477.T.value': '8.0', 'ST_31003477.T_LISSE.value': '8.0'}"
1199,"2008-04-15 13:19:40,171","{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '120', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '120', 'ST_31003477.Q.value': '3780', 'ST_31003477.Q_LISSE.value': '4260.0', 'ST_31003477.T.value': '8.0', 'ST_31003477.T_LISSE.value': '8.0'}",{'STRATEGIE_EN_COURS.CONSIGNE_EN_COURS.value': '14'},0,"{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '120', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '120', 'ST_31003477.Q.value': '4740', 'ST_31003477.Q_LISSE.value': '4212.0', 'ST_31003477.T.value': '11.0', 'ST_31003477.T_LISSE.value': '11.0'}"
1200,"2008-04-15 13:20:20,164","{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '120', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '120', 'ST_31003477.Q.value': '4740', 'ST_31003477.Q_LISSE.value': '4212.0', 'ST_31003477.T.value': '11.0', 'ST_31003477.T_LISSE.value': '11.0'}",{'STRATEGIE_EN_COURS.CONSIGNE_EN_COURS.value': '14'},0,"{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '120', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '120', 'ST_31003477.Q.value': '3600', 'ST_31003477.Q_LISSE.value': '4224.0', 'ST_31003477.T.value': '9.0', 'ST_31003477.T_LISSE.value': '9.0'}"
1201,"2008-04-15 13:21:00,170","{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '120', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '120', 'ST_31003477.Q.value': '3600', 'ST_31003477.Q_LISSE.value': '4224.0', 'ST_31003477.T.value': '9.0', 'ST_31003477.T_LISSE.value': '9.0'}",{'STRATEGIE_EN_COURS.CONSIGNE_EN_COURS.value': '14'},0,"{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '120', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '120', 'ST_31003477.Q.value': '3600', 'ST_31003477.Q_LISSE.value': '4116.0', 'ST_31003477.T.value': '8.0', 'ST_31003477.T_LISSE.value': '8.0'}"
1202,"2008-04-15 13:21:40,165","{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '120', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '120', 'ST_31003477.Q.value': '3600', 'ST_31003477.Q_LISSE.value': '4116.0', 'ST_31003477.T.value': '8.0', 'ST_31003477.T_LISSE.value': '8.0'}",{'STRATEGIE_EN_COURS.CONSIGNE_EN_COURS.value': '14'},0,"{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '120', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '120', 'ST_31003477.Q.value': '4320', 'ST_31003477.Q_LISSE.value': '3960.0', 'ST_31003477.T.value': '10.0', 'ST_31003477.T_LISSE.value': '10.0'}"
1203,"2008-04-15 13:22:20,161","{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '120', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '120', 'ST_31003477.Q.value': '4320', 'ST_31003477.Q_LISSE.value': '3960.0', 'ST_31003477.T.value': '10.0', 'ST_31003477.T_LISSE.value': '10.0'}",{'STRATEGIE_EN_COURS.CONSIGNE_EN_COURS.value': '14'},0,"{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '120', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '120', 'ST_31003477.Q.value': '4260', 'ST_31003477.Q_LISSE.value': '4176.0', 'ST_31003477.T.value': '10.0', 'ST_31003477.T_LISSE.value': '10.0'}"
